Date,Centre_Name,Commodity_Name,Price
17-05-12,JAIPUR,Tomato,1100
17-05-12,JODHPUR,Tomato,NA
17-05-12,KOTA,Tomato,NA
17-05-12,PATNA,Tomato,NA
17-05-12,BHAGALPUR,Tomato,NA
17-05-12,RANCHI,Tomato,NA
17-05-12,BHUBANESHWAR,Tomato,2100
17-05-12,CUTTACK,Tomato,2000
17-05-12,SAMBALPUR,Tomato,1800
17-05-12,KOLKATA,Tomato,4000
17-05-12,SILIGURI,Tomato,NA
17-05-12,ITANAGAR,Tomato,NA
17-05-12,GUWAHATI,Tomato,2800
17-05-12,SHILLONG,Tomato,1500
17-05-12,AIZWAL,Tomato,NA
17-05-12,DIMAPUR,Tomato,1500
17-05-12,AGARTALA,Tomato,1800
17-05-12,VIJAYWADA,Tomato,983
17-05-12,BENGALURU,Tomato,1500
17-05-12,DHARWAD,Tomato,1700
17-05-12,T.PURAM,Tomato,2700
17-05-12,ERNAKULAM,Tomato,2500
17-05-12,CHENNAI,Tomato,1000
17-05-12,DINDIGUL,Tomato,1800
17-05-12,THIRUCHIRAPALLI,Tomato,1810
17-05-12,HYDERABAD,Tomato,1100
18-05-12,CHANDIGARH,Tomato,1200
18-05-12,DELHI,Tomato,700
18-05-12,HISAR,Tomato,NA
18-05-12,KARNAL,Tomato,NA
18-05-12,SHIMLA,Tomato,1600
18-05-12,MANDI,Tomato,1200
18-05-12,SRINAGAR,Tomato,NA
18-05-12,JAMMU,Tomato,1500
18-05-12,AMRITSAR,Tomato,1600
18-05-12,LUDHIANA,Tomato,2700
18-05-12,BATHINDA,Tomato,700
18-05-12,LUCKNOW,Tomato,1750
18-05-12,KANPUR,Tomato,1000
18-05-12,VARANASI,Tomato,2200
18-05-12,AGRA,Tomato,NA
18-05-12,DEHRADUN,Tomato,NA
18-05-12,RAIPUR,Tomato,1400
18-05-12,AHMEDABAD,Tomato,1000
18-05-12,RAJKOT,Tomato,2000
18-05-12,BHOPAL,Tomato,1000
18-05-12,INDORE,Tomato,1200
18-05-12,MUMBAI,Tomato,1250
18-05-12,NAGPUR,Tomato,1000
18-05-12,JAIPUR,Tomato,1100
18-05-12,JODHPUR,Tomato,1200
18-05-12,KOTA,Tomato,NA
18-05-12,PATNA,Tomato,NA
18-05-12,BHAGALPUR,Tomato,2000
18-05-12,RANCHI,Tomato,700
18-05-12,BHUBANESHWAR,Tomato,2100
18-05-12,CUTTACK,Tomato,2000
18-05-12,SAMBALPUR,Tomato,1800
18-05-12,KOLKATA,Tomato,2000
18-05-12,SILIGURI,Tomato,2800
18-05-12,ITANAGAR,Tomato,NA
18-05-12,GUWAHATI,Tomato,2800
18-05-12,SHILLONG,Tomato,1500
18-05-12,AIZWAL,Tomato,NA
18-05-12,DIMAPUR,Tomato,1500
18-05-12,AGARTALA,Tomato,1800
18-05-12,VIJAYWADA,Tomato,1000
18-05-12,BENGALURU,Tomato,1500
18-05-12,DHARWAD,Tomato,1700
18-05-12,T.PURAM,Tomato,2700
18-05-12,ERNAKULAM,Tomato,2300
18-05-12,CHENNAI,Tomato,1000
18-05-12,DINDIGUL,Tomato,1600
18-05-12,THIRUCHIRAPALLI,Tomato,2000
18-05-12,HYDERABAD,Tomato,1200
21-05-12,CHANDIGARH,Tomato,1500
21-05-12,DELHI,Tomato,800
21-05-12,HISAR,Tomato,800
21-05-12,KARNAL,Tomato,1300
21-05-12,SHIMLA,Tomato,1600
21-05-12,MANDI,Tomato,1200
21-05-12,SRINAGAR,Tomato,NA
21-05-12,JAMMU,Tomato,1400
21-05-12,AMRITSAR,Tomato,1600
21-05-12,LUDHIANA,Tomato,2700
21-05-12,BATHINDA,Tomato,700
21-05-12,LUCKNOW,Tomato,1750
21-05-12,KANPUR,Tomato,1000
21-05-12,VARANASI,Tomato,2200
21-05-12,AGRA,Tomato,NA
21-05-12,DEHRADUN,Tomato,1500
21-05-12,RAIPUR,Tomato,NA
21-05-12,AHMEDABAD,Tomato,1000
21-05-12,RAJKOT,Tomato,2000
21-05-12,BHOPAL,Tomato,1000
21-05-12,INDORE,Tomato,1200
21-05-12,MUMBAI,Tomato,1250
21-05-12,NAGPUR,Tomato,1000
21-05-12,JAIPUR,Tomato,800
21-05-12,JODHPUR,Tomato,1400
21-05-12,KOTA,Tomato,NA
21-05-12,PATNA,Tomato,NA
21-05-12,BHAGALPUR,Tomato,2000
21-05-12,RANCHI,Tomato,700
21-05-12,BHUBANESHWAR,Tomato,1900
21-05-12,CUTTACK,Tomato,2000
21-05-12,SAMBALPUR,Tomato,1800
21-05-12,KOLKATA,Tomato,2000
21-05-12,SILIGURI,Tomato,2800
21-05-12,ITANAGAR,Tomato,NA
21-05-12,GUWAHATI,Tomato,2800
21-05-12,SHILLONG,Tomato,1500
21-05-12,AIZWAL,Tomato,NA
21-05-12,DIMAPUR,Tomato,1500
21-05-12,AGARTALA,Tomato,NA
21-05-12,VIJAYWADA,Tomato,1417
21-05-12,BENGALURU,Tomato,1500
21-05-12,DHARWAD,Tomato,1700
21-05-12,T.PURAM,Tomato,2700
21-05-12,ERNAKULAM,Tomato,2100
21-05-12,CHENNAI,Tomato,1200
21-05-12,DINDIGUL,Tomato,1600
21-05-12,THIRUCHIRAPALLI,Tomato,2010
21-05-12,HYDERABAD,Tomato,1000
22-05-12,CHANDIGARH,Tomato,1500
22-05-12,DELHI,Tomato,713
22-05-12,HISAR,Tomato,800
22-05-12,KARNAL,Tomato,1300
22-05-12,SHIMLA,Tomato,1600
22-05-12,MANDI,Tomato,1200
22-05-12,SRINAGAR,Tomato,NA
22-05-12,JAMMU,Tomato,1400
22-05-12,AMRITSAR,Tomato,1600
22-05-12,LUDHIANA,Tomato,2700
22-05-12,BATHINDA,Tomato,900
22-05-12,LUCKNOW,Tomato,1860
22-05-12,KANPUR,Tomato,1000
22-05-12,VARANASI,Tomato,2200
22-05-12,AGRA,Tomato,NA
22-05-12,DEHRADUN,Tomato,1200
22-05-12,RAIPUR,Tomato,1200
22-05-12,AHMEDABAD,Tomato,1000
22-05-12,RAJKOT,Tomato,2100
22-05-12,BHOPAL,Tomato,1000
22-05-12,INDORE,Tomato,1200
22-05-12,MUMBAI,Tomato,1450
22-05-12,NAGPUR,Tomato,1000
22-05-12,JAIPUR,Tomato,800
22-05-12,JODHPUR,Tomato,1300
22-05-12,KOTA,Tomato,NA
22-05-12,PATNA,Tomato,NA
22-05-12,BHAGALPUR,Tomato,800
22-05-12,RANCHI,Tomato,800
22-05-12,BHUBANESHWAR,Tomato,2000
22-05-12,CUTTACK,Tomato,2000
22-05-12,SAMBALPUR,Tomato,1800
22-05-12,KOLKATA,Tomato,2000
22-05-12,SILIGURI,Tomato,2800
22-05-12,ITANAGAR,Tomato,NA
22-05-12,GUWAHATI,Tomato,2800
22-05-12,SHILLONG,Tomato,1500
22-05-12,AIZWAL,Tomato,NA
22-05-12,DIMAPUR,Tomato,NA
22-05-12,AGARTALA,Tomato,1800
22-05-12,VIJAYWADA,Tomato,1417
22-05-12,BENGALURU,Tomato,1900
22-05-12,DHARWAD,Tomato,1700
22-05-12,T.PURAM,Tomato,2700
22-05-12,ERNAKULAM,Tomato,2100
22-05-12,CHENNAI,Tomato,1200
22-05-12,DINDIGUL,Tomato,1600
22-05-12,THIRUCHIRAPALLI,Tomato,NA
22-05-12,HYDERABAD,Tomato,1000
23-05-12,CHANDIGARH,Tomato,1500
23-05-12,DELHI,Tomato,750
23-05-12,HISAR,Tomato,800
23-05-12,KARNAL,Tomato,1300
23-05-12,SHIMLA,Tomato,1600
23-05-12,MANDI,Tomato,1200
23-05-12,SRINAGAR,Tomato,NA
23-05-12,JAMMU,Tomato,NA
23-05-12,AMRITSAR,Tomato,1600
23-05-12,LUDHIANA,Tomato,2200
23-05-12,BATHINDA,Tomato,NA
23-05-12,LUCKNOW,Tomato,1860
23-05-12,KANPUR,Tomato,1000
23-05-12,VARANASI,Tomato,2200
23-05-12,AGRA,Tomato,NA
23-05-12,DEHRADUN,Tomato,1200
23-05-12,RAIPUR,Tomato,1200
23-05-12,AHMEDABAD,Tomato,1000
23-05-12,RAJKOT,Tomato,2200
23-05-12,BHOPAL,Tomato,1000
23-05-12,INDORE,Tomato,1200
23-05-12,MUMBAI,Tomato,1500
23-05-12,NAGPUR,Tomato,1000
23-05-12,JAIPUR,Tomato,800
23-05-12,JODHPUR,Tomato,1200
23-05-12,KOTA,Tomato,NA
23-05-12,PATNA,Tomato,NA
23-05-12,BHAGALPUR,Tomato,800
23-05-12,RANCHI,Tomato,800
23-05-12,BHUBANESHWAR,Tomato,1800
23-05-12,CUTTACK,Tomato,2000
23-05-12,SAMBALPUR,Tomato,1600
23-05-12,KOLKATA,Tomato,2000
23-05-12,SILIGURI,Tomato,2500
23-05-12,ITANAGAR,Tomato,NA
23-05-12,GUWAHATI,Tomato,3000
23-05-12,SHILLONG,Tomato,NA
23-05-12,AIZWAL,Tomato,NA
23-05-12,DIMAPUR,Tomato,NA
23-05-12,AGARTALA,Tomato,1800
23-05-12,VIJAYWADA,Tomato,1200
23-05-12,BENGALURU,Tomato,1900
23-05-12,DHARWAD,Tomato,1700
23-05-12,T.PURAM,Tomato,2700
23-05-12,ERNAKULAM,Tomato,2200
23-05-12,CHENNAI,Tomato,1200
23-05-12,DINDIGUL,Tomato,1600
23-05-12,THIRUCHIRAPALLI,Tomato,1300
23-05-12,HYDERABAD,Tomato,1100
24-05-12,CHANDIGARH,Tomato,1500
24-05-12,DELHI,Tomato,675
24-05-12,HISAR,Tomato,NA
24-05-12,KARNAL,Tomato,NA
24-05-12,SHIMLA,Tomato,1600
24-05-12,MANDI,Tomato,1200
24-05-12,SRINAGAR,Tomato,NA
24-05-12,JAMMU,Tomato,1400
24-05-12,AMRITSAR,Tomato,1600
24-05-12,LUDHIANA,Tomato,2200
24-05-12,BATHINDA,Tomato,700
24-05-12,LUCKNOW,Tomato,1860
24-05-12,KANPUR,Tomato,1000
24-05-12,VARANASI,Tomato,2300
24-05-12,AGRA,Tomato,NA
24-05-12,DEHRADUN,Tomato,1200
24-05-12,RAIPUR,Tomato,1300
24-05-12,AHMEDABAD,Tomato,1000
24-05-12,RAJKOT,Tomato,2250
24-05-12,BHOPAL,Tomato,1000
24-05-12,INDORE,Tomato,1400
24-05-12,MUMBAI,Tomato,1600
24-05-12,NAGPUR,Tomato,1000
24-05-12,JAIPUR,Tomato,NA
24-05-12,JODHPUR,Tomato,NA
24-05-12,KOTA,Tomato,NA
24-05-12,PATNA,Tomato,850
24-05-12,BHAGALPUR,Tomato,1600
24-05-12,RANCHI,Tomato,800
24-05-12,BHUBANESHWAR,Tomato,1800
24-05-12,CUTTACK,Tomato,2000
24-05-12,SAMBALPUR,Tomato,1600
24-05-12,KOLKATA,Tomato,2000
24-05-12,SILIGURI,Tomato,NA
24-05-12,ITANAGAR,Tomato,NA
24-05-12,GUWAHATI,Tomato,3000
24-05-12,SHILLONG,Tomato,1500
24-05-12,AIZWAL,Tomato,NA
24-05-12,DIMAPUR,Tomato,1500
24-05-12,AGARTALA,Tomato,1800
24-05-12,VIJAYWADA,Tomato,1083
24-05-12,BENGALURU,Tomato,1900
24-05-12,DHARWAD,Tomato,1700
24-05-12,T.PURAM,Tomato,NA
24-05-12,ERNAKULAM,Tomato,NA
24-05-12,CHENNAI,Tomato,1300
24-05-12,DINDIGUL,Tomato,1600
24-05-12,THIRUCHIRAPALLI,Tomato,1300
24-05-12,HYDERABAD,Tomato,1100
25-05-12,CHANDIGARH,Tomato,1500
25-05-12,DELHI,Tomato,638
25-05-12,HISAR,Tomato,NA
25-05-12,KARNAL,Tomato,NA
25-05-12,SHIMLA,Tomato,1600
25-05-12,MANDI,Tomato,1200
25-05-12,SRINAGAR,Tomato,NA
25-05-12,JAMMU,Tomato,1400
25-05-12,AMRITSAR,Tomato,1600
25-05-12,LUDHIANA,Tomato,2200
25-05-12,BATHINDA,Tomato,NA
25-05-12,LUCKNOW,Tomato,1860
25-05-12,KANPUR,Tomato,1000
25-05-12,VARANASI,Tomato,2300
25-05-12,AGRA,Tomato,NA
25-05-12,DEHRADUN,Tomato,1200
25-05-12,RAIPUR,Tomato,1300
25-05-12,AHMEDABAD,Tomato,1000
25-05-12,RAJKOT,Tomato,2000
25-05-12,BHOPAL,Tomato,1000
25-05-12,INDORE,Tomato,1400
25-05-12,MUMBAI,Tomato,1450
25-05-12,NAGPUR,Tomato,1000
25-05-12,JAIPUR,Tomato,900
25-05-12,JODHPUR,Tomato,1400
25-05-12,KOTA,Tomato,NA
25-05-12,PATNA,Tomato,1600
25-05-12,BHAGALPUR,Tomato,NA
25-05-12,RANCHI,Tomato,800
25-05-12,BHUBANESHWAR,Tomato,2100
25-05-12,CUTTACK,Tomato,2000
25-05-12,SAMBALPUR,Tomato,1600
25-05-12,KOLKATA,Tomato,2000
25-05-12,SILIGURI,Tomato,NA
25-05-12,ITANAGAR,Tomato,NA
25-05-12,GUWAHATI,Tomato,3000
25-05-12,SHILLONG,Tomato,1500
25-05-12,AIZWAL,Tomato,NA
25-05-12,DIMAPUR,Tomato,1500
25-05-12,AGARTALA,Tomato,NA
25-05-12,VIJAYWADA,Tomato,1000
25-05-12,BENGALURU,Tomato,1900
25-05-12,DHARWAD,Tomato,1700
25-05-12,T.PURAM,Tomato,2700
25-05-12,ERNAKULAM,Tomato,2000
25-05-12,CHENNAI,Tomato,1300
25-05-12,DINDIGUL,Tomato,1300
25-05-12,THIRUCHIRAPALLI,Tomato,1400
25-05-12,HYDERABAD,Tomato,1100
28-05-12,CHANDIGARH,Tomato,1500
28-05-12,DELHI,Tomato,488
28-05-12,HISAR,Tomato,800
28-05-12,KARNAL,Tomato,1100
28-05-12,SHIMLA,Tomato,NA
28-05-12,MANDI,Tomato,1200
28-05-12,SRINAGAR,Tomato,NA
28-05-12,JAMMU,Tomato,1400
28-05-12,AMRITSAR,Tomato,NA
28-05-12,LUDHIANA,Tomato,NA
28-05-12,BATHINDA,Tomato,NA
28-05-12,LUCKNOW,Tomato,1860
28-05-12,KANPUR,Tomato,1000
28-05-12,VARANASI,Tomato,2300
28-05-12,AGRA,Tomato,NA
28-05-12,DEHRADUN,Tomato,900
28-05-12,RAIPUR,Tomato,1400
28-05-12,AHMEDABAD,Tomato,1000
28-05-12,RAJKOT,Tomato,1900
28-05-12,BHOPAL,Tomato,1000
28-05-12,INDORE,Tomato,1400
28-05-12,MUMBAI,Tomato,1150
28-05-12,NAGPUR,Tomato,1000
28-05-12,JAIPUR,Tomato,1050
28-05-12,JODHPUR,Tomato,1500
28-05-12,KOTA,Tomato,NA
28-05-12,PATNA,Tomato,1600
28-05-12,BHAGALPUR,Tomato,1600
28-05-12,RANCHI,Tomato,NA
28-05-12,BHUBANESHWAR,Tomato,2100
28-05-12,CUTTACK,Tomato,3000
28-05-12,SAMBALPUR,Tomato,1600
28-05-12,KOLKATA,Tomato,2000
28-05-12,SILIGURI,Tomato,1500
28-05-12,ITANAGAR,Tomato,NA
28-05-12,GUWAHATI,Tomato,3000
28-05-12,SHILLONG,Tomato,1500
28-05-12,AIZWAL,Tomato,NA
28-05-12,DIMAPUR,Tomato,1500
28-05-12,AGARTALA,Tomato,NA
28-05-12,VIJAYWADA,Tomato,950
28-05-12,BENGALURU,Tomato,1900
28-05-12,DHARWAD,Tomato,1700
28-05-12,T.PURAM,Tomato,2700
28-05-12,ERNAKULAM,Tomato,2000
28-05-12,CHENNAI,Tomato,1300
28-05-12,DINDIGUL,Tomato,1300
28-05-12,THIRUCHIRAPALLI,Tomato,1600
28-05-12,HYDERABAD,Tomato,1100
29-05-12,CHANDIGARH,Tomato,1500
29-05-12,DELHI,Tomato,488
29-05-12,HISAR,Tomato,NA
29-05-12,KARNAL,Tomato,NA
29-05-12,SHIMLA,Tomato,1600
29-05-12,MANDI,Tomato,1200
29-05-12,SRINAGAR,Tomato,NA
29-05-12,JAMMU,Tomato,1500
29-05-12,AMRITSAR,Tomato,NA
29-05-12,LUDHIANA,Tomato,NA
29-05-12,BATHINDA,Tomato,600
29-05-12,LUCKNOW,Tomato,1860
29-05-12,KANPUR,Tomato,1000
29-05-12,VARANASI,Tomato,2300
29-05-12,AGRA,Tomato,NA
29-05-12,DEHRADUN,Tomato,900
29-05-12,RAIPUR,Tomato,1400
29-05-12,AHMEDABAD,Tomato,1000
29-05-12,RAJKOT,Tomato,2000
29-05-12,BHOPAL,Tomato,1000
29-05-12,INDORE,Tomato,1400
29-05-12,MUMBAI,Tomato,1100
29-05-12,NAGPUR,Tomato,1000
29-05-12,JAIPUR,Tomato,1050
29-05-12,JODHPUR,Tomato,1500
29-05-12,KOTA,Tomato,NA
29-05-12,PATNA,Tomato,1600
29-05-12,BHAGALPUR,Tomato,800
29-05-12,RANCHI,Tomato,800
29-05-12,BHUBANESHWAR,Tomato,1750
29-05-12,CUTTACK,Tomato,3000
29-05-12,SAMBALPUR,Tomato,1600
29-05-12,KOLKATA,Tomato,2000
29-05-12,SILIGURI,Tomato,1500
29-05-12,ITANAGAR,Tomato,NA
29-05-12,GUWAHATI,Tomato,3000
29-05-12,SHILLONG,Tomato,1500
29-05-12,AIZWAL,Tomato,NA
29-05-12,DIMAPUR,Tomato,1500
29-05-12,AGARTALA,Tomato,1800
29-05-12,VIJAYWADA,Tomato,950
29-05-12,BENGALURU,Tomato,1900
29-05-12,DHARWAD,Tomato,1500
29-05-12,T.PURAM,Tomato,2700
29-05-12,ERNAKULAM,Tomato,2000
29-05-12,CHENNAI,Tomato,1300
29-05-12,DINDIGUL,Tomato,1300
29-05-12,THIRUCHIRAPALLI,Tomato,1400
29-05-12,HYDERABAD,Tomato,900
30-05-12,CHANDIGARH,Tomato,1500
30-05-12,DELHI,Tomato,450
30-05-12,HISAR,Tomato,800
30-05-12,KARNAL,Tomato,1100
30-05-12,SHIMLA,Tomato,1600
30-05-12,MANDI,Tomato,1200
30-05-12,SRINAGAR,Tomato,NA
30-05-12,JAMMU,Tomato,1500
30-05-12,AMRITSAR,Tomato,NA
30-05-12,LUDHIANA,Tomato,1500
30-05-12,BATHINDA,Tomato,700
30-05-12,LUCKNOW,Tomato,1860
30-05-12,KANPUR,Tomato,1000
30-05-12,VARANASI,Tomato,2100
30-05-12,AGRA,Tomato,NA
30-05-12,DEHRADUN,Tomato,1200
30-05-12,RAIPUR,Tomato,1400
30-05-12,AHMEDABAD,Tomato,1000
30-05-12,RAJKOT,Tomato,1900
30-05-12,BHOPAL,Tomato,NA
30-05-12,INDORE,Tomato,1200
30-05-12,MUMBAI,Tomato,950
30-05-12,NAGPUR,Tomato,1000
30-05-12,JAIPUR,Tomato,1050
30-05-12,JODHPUR,Tomato,1400
30-05-12,KOTA,Tomato,NA
30-05-12,PATNA,Tomato,1600
30-05-12,BHAGALPUR,Tomato,800
30-05-12,RANCHI,Tomato,NA
30-05-12,BHUBANESHWAR,Tomato,1750
30-05-12,CUTTACK,Tomato,2000
30-05-12,SAMBALPUR,Tomato,1600
30-05-12,KOLKATA,Tomato,2800
30-05-12,SILIGURI,Tomato,1500
30-05-12,ITANAGAR,Tomato,NA
30-05-12,GUWAHATI,Tomato,3000
30-05-12,SHILLONG,Tomato,1500
30-05-12,AIZWAL,Tomato,NA
30-05-12,DIMAPUR,Tomato,1500
30-05-12,AGARTALA,Tomato,1800
30-05-12,VIJAYWADA,Tomato,1017
30-05-12,BENGALURU,Tomato,NA
30-05-12,DHARWAD,Tomato,NA
30-05-12,T.PURAM,Tomato,2700
30-05-12,ERNAKULAM,Tomato,2000
30-05-12,CHENNAI,Tomato,1300
30-05-12,DINDIGUL,Tomato,1300
30-05-12,THIRUCHIRAPALLI,Tomato,1300
30-05-12,HYDERABAD,Tomato,1300
31-05-12,CHANDIGARH,Tomato,1500
31-05-12,DELHI,Tomato,NA
31-05-12,HISAR,Tomato,NA
31-05-12,KARNAL,Tomato,NA
31-05-12,SHIMLA,Tomato,1600
31-05-12,MANDI,Tomato,1200
31-05-12,SRINAGAR,Tomato,NA
31-05-12,JAMMU,Tomato,1200
31-05-12,AMRITSAR,Tomato,1600
31-05-12,LUDHIANA,Tomato,1500
31-05-12,BATHINDA,Tomato,700
31-05-12,LUCKNOW,Tomato,1860
31-05-12,KANPUR,Tomato,1000
31-05-12,VARANASI,Tomato,1900
31-05-12,AGRA,Tomato,NA
31-05-12,DEHRADUN,Tomato,NA
31-05-12,RAIPUR,Tomato,1400
31-05-12,AHMEDABAD,Tomato,1000
31-05-12,RAJKOT,Tomato,1700
31-05-12,BHOPAL,Tomato,1200
31-05-12,INDORE,Tomato,NA
31-05-12,MUMBAI,Tomato,1050
31-05-12,NAGPUR,Tomato,1000
31-05-12,JAIPUR,Tomato,1050
31-05-12,JODHPUR,Tomato,1500
31-05-12,KOTA,Tomato,NA
31-05-12,PATNA,Tomato,1600
31-05-12,BHAGALPUR,Tomato,1800
31-05-12,RANCHI,Tomato,NA
31-05-12,BHUBANESHWAR,Tomato,NA
31-05-12,CUTTACK,Tomato,NA
31-05-12,SAMBALPUR,Tomato,NA
31-05-12,KOLKATA,Tomato,NA
31-05-12,SILIGURI,Tomato,NA
31-05-12,ITANAGAR,Tomato,NA
31-05-12,GUWAHATI,Tomato,NA
31-05-12,SHILLONG,Tomato,1500
31-05-12,AIZWAL,Tomato,NA
31-05-12,DIMAPUR,Tomato,1500
31-05-12,AGARTALA,Tomato,NA
31-05-12,VIJAYWADA,Tomato,983
31-05-12,BENGALURU,Tomato,NA
31-05-12,DHARWAD,Tomato,NA
31-05-12,T.PURAM,Tomato,2700
31-05-12,ERNAKULAM,Tomato,2000
31-05-12,CHENNAI,Tomato,1300
31-05-12,DINDIGUL,Tomato,1300
31-05-12,THIRUCHIRAPALLI,Tomato,1310
31-05-12,HYDERABAD,Tomato,1300
01-06-12,CHANDIGARH,Tomato,1500
01-06-12,DELHI,Tomato,538
01-06-12,HISAR,Tomato,NA
01-06-12,KARNAL,Tomato,NA
01-06-12,SHIMLA,Tomato,1600
01-06-12,MANDI,Tomato,1200
01-06-12,SRINAGAR,Tomato,NA
01-06-12,JAMMU,Tomato,1200
01-06-12,AMRITSAR,Tomato,1600
01-06-12,LUDHIANA,Tomato,NA
01-06-12,BATHINDA,Tomato,700
01-06-12,LUCKNOW,Tomato,1860
01-06-12,KANPUR,Tomato,1000
01-06-12,VARANASI,Tomato,1900
01-06-12,AGRA,Tomato,NA
01-06-12,DEHRADUN,Tomato,1200
01-06-12,RAIPUR,Tomato,1400
01-06-12,AHMEDABAD,Tomato,1000
01-06-12,RAJKOT,Tomato,1700
01-06-12,BHOPAL,Tomato,1200
01-06-12,INDORE,Tomato,1350
01-06-12,MUMBAI,Tomato,1100
01-06-12,NAGPUR,Tomato,1000
01-06-12,JAIPUR,Tomato,1050
01-06-12,JODHPUR,Tomato,NA
01-06-12,KOTA,Tomato,NA
01-06-12,PATNA,Tomato,1600
01-06-12,BHAGALPUR,Tomato,NA
01-06-12,RANCHI,Tomato,700
01-06-12,BHUBANESHWAR,Tomato,1550
01-06-12,CUTTACK,Tomato,2000
01-06-12,SAMBALPUR,Tomato,1600
01-06-12,KOLKATA,Tomato,NA
01-06-12,SILIGURI,Tomato,NA
01-06-12,ITANAGAR,Tomato,NA
01-06-12,GUWAHATI,Tomato,3000
01-06-12,SHILLONG,Tomato,1500
01-06-12,AIZWAL,Tomato,NA
01-06-12,DIMAPUR,Tomato,1500
01-06-12,AGARTALA,Tomato,NA
01-06-12,VIJAYWADA,Tomato,983
01-06-12,BENGALURU,Tomato,1900
01-06-12,DHARWAD,Tomato,1500
01-06-12,T.PURAM,Tomato,2700
01-06-12,ERNAKULAM,Tomato,2000
01-06-12,CHENNAI,Tomato,1000
01-06-12,DINDIGUL,Tomato,1300
01-06-12,THIRUCHIRAPALLI,Tomato,1400
01-06-12,HYDERABAD,Tomato,1400
04-06-12,CHANDIGARH,Tomato,1500
04-06-12,DELHI,Tomato,488
04-06-12,HISAR,Tomato,NA
04-06-12,KARNAL,Tomato,NA
04-06-12,SHIMLA,Tomato,NA
04-06-12,MANDI,Tomato,NA
04-06-12,SRINAGAR,Tomato,NA
04-06-12,JAMMU,Tomato,1200
04-06-12,AMRITSAR,Tomato,1600
04-06-12,LUDHIANA,Tomato,NA
04-06-12,BATHINDA,Tomato,NA
04-06-12,LUCKNOW,Tomato,NA
04-06-12,KANPUR,Tomato,NA
04-06-12,VARANASI,Tomato,NA
04-06-12,AGRA,Tomato,NA
04-06-12,DEHRADUN,Tomato,1200
04-06-12,RAIPUR,Tomato,NA
04-06-12,AHMEDABAD,Tomato,1000
04-06-12,RAJKOT,Tomato,1400
04-06-12,BHOPAL,Tomato,1200
04-06-12,INDORE,Tomato,1350
04-06-12,MUMBAI,Tomato,1250
04-06-12,NAGPUR,Tomato,1000
04-06-12,JAIPUR,Tomato,1050
04-06-12,JODHPUR,Tomato,1500
04-06-12,KOTA,Tomato,NA
04-06-12,PATNA,Tomato,NA
04-06-12,BHAGALPUR,Tomato,1800
04-06-12,RANCHI,Tomato,NA
04-06-12,BHUBANESHWAR,Tomato,1550
04-06-12,CUTTACK,Tomato,1700
04-06-12,SAMBALPUR,Tomato,1600
04-06-12,KOLKATA,Tomato,NA
04-06-12,SILIGURI,Tomato,NA
04-06-12,ITANAGAR,Tomato,NA
04-06-12,GUWAHATI,Tomato,3000
04-06-12,SHILLONG,Tomato,1500
04-06-12,AIZWAL,Tomato,NA
04-06-12,DIMAPUR,Tomato,1500
04-06-12,AGARTALA,Tomato,NA
04-06-12,VIJAYWADA,Tomato,1217
04-06-12,BENGALURU,Tomato,1900
04-06-12,DHARWAD,Tomato,1500
04-06-12,T.PURAM,Tomato,2700
04-06-12,ERNAKULAM,Tomato,1800
04-06-12,CHENNAI,Tomato,1000
04-06-12,DINDIGUL,Tomato,1300
04-06-12,THIRUCHIRAPALLI,Tomato,1420
04-06-12,HYDERABAD,Tomato,1200
05-06-12,CHANDIGARH,Tomato,1500
05-06-12,DELHI,Tomato,488
05-06-12,HISAR,Tomato,800
05-06-12,KARNAL,Tomato,1200
05-06-12,SHIMLA,Tomato,1200
05-06-12,MANDI,Tomato,1200
05-06-12,SRINAGAR,Tomato,NA
05-06-12,JAMMU,Tomato,1200
05-06-12,AMRITSAR,Tomato,1600
05-06-12,LUDHIANA,Tomato,NA
05-06-12,BATHINDA,Tomato,1200
05-06-12,LUCKNOW,Tomato,1860
05-06-12,KANPUR,Tomato,1000
05-06-12,VARANASI,Tomato,1900
05-06-12,AGRA,Tomato,NA
05-06-12,DEHRADUN,Tomato,1200
05-06-12,RAIPUR,Tomato,1200
05-06-12,AHMEDABAD,Tomato,1000
05-06-12,RAJKOT,Tomato,1500
05-06-12,BHOPAL,Tomato,1200
05-06-12,INDORE,Tomato,1350
05-06-12,MUMBAI,Tomato,1100
05-06-12,NAGPUR,Tomato,1000
05-06-12,JAIPUR,Tomato,1050
05-06-12,JODHPUR,Tomato,1500
05-06-12,KOTA,Tomato,NA
05-06-12,PATNA,Tomato,1600
05-06-12,BHAGALPUR,Tomato,2500
05-06-12,RANCHI,Tomato,NA
05-06-12,BHUBANESHWAR,Tomato,1700
05-06-12,CUTTACK,Tomato,1700
05-06-12,SAMBALPUR,Tomato,1600
05-06-12,KOLKATA,Tomato,2200
05-06-12,SILIGURI,Tomato,1500
05-06-12,PORT BLAIR,Tomato,NA
05-06-12,ITANAGAR,Tomato,NA
05-06-12,GUWAHATI,Tomato,NA
05-06-12,SHILLONG,Tomato,1500
05-06-12,AIZWAL,Tomato,NA
05-06-12,DIMAPUR,Tomato,1500
05-06-12,AGARTALA,Tomato,1800
05-06-12,VIJAYWADA,Tomato,1417
05-06-12,BENGALURU,Tomato,900
05-06-12,DHARWAD,Tomato,1500
05-06-12,T.PURAM,Tomato,2700
